sep=,
node,bidir_probs,deeprank_probs,ns_paths,min_depths,max_depths,in_degrees,pageranks
Blog,0.7390350877192983,0.0009303118700060776,57,4,5,0.004207995190862639,0.0004347043265797697
Laboratory automation,0.9,0.00015549521000293492,5,4,5,0.00030057108506161706,5.925174753590609e-05
Toy block,0.8194444444444444,0.00017624649365870107,18,4,5,0.00030057108506161706,7.365812664642058e-05
David Hartman (TV personality),0.25,0.00011870845204178537,1,4,4,0.00030057108506161706,5.9741357272485924e-05
Granite,0.625,5.048208152121782e-05,4,4,5,0.0012022843402464682,0.00011606674433393601
Adobe Flash Catalyst,0.7,5.383219161150242e-05,5,4,5,0.00030057108506161706,5.4636646600525554e-05
Symbolic computation,0.625,0.0010133104132294933,12,4,5,0.0015028554253080852,0.00011190525155156648
United Nations,0.8309859154929577,0.0010315828751190118,71,4,5,0.014727983168019236,0.004435251666940111
Two-way radio,0.7,0.00028955352639563163,10,4,5,0.0015028554253080852,0.00024833052157677694
Jimmy Kimmel Live!,0.25,0.00021367521367521368,1,4,4,0.00030057108506161706,6.057844049893109e-05
ILife,0.36538461538461536,4.192624278171924e-05,13,4,5,0.00030057108506161706,8.571586048411197e-05
Algebra,0.8,0.00043055179773929784,10,4,5,0.0024045686804929365,0.00025070919912017895
IBM DB2,0.8529411764705882,0.00027835957366135263,17,4,5,0.0006011421701232341,0.00010387068601103222
Macrocosm and microcosm,0.6666666666666666,8.969419738724931e-05,6,4,5,0.00030057108506161706,6.254887268598166e-05
Expansion card,0.825,0.00028596952880745476,20,4,5,0.0021039975954313195,0.0002619438054166073
Julia (programming language),0.8125,6.307260019824596e-05,16,4,5,0.0006011421701232341,6.622583550749108e-05
XQuery,0.5520833333333334,0.0002054229960114216,24,4,5,0.0012022843402464682,9.90282685876799e-05
Memory refresh,0.45,0.00019424446806596882,10,4,5,0.0006011421701232341,8.345421430293093e-05
Google Drive,0.4479166666666667,0.0009525636099671291,24,3,5,0.0012022843402464682,9.370385626345227e-05
Chicago Metropolitan Agency for Planning,0.6666666666666666,0.000497638326585695,3,4,5,0.00030057108506161706,8.806849542903716e-05
Law,0.8452380952380952,0.002267280523073844,42,4,5,0.00510970844604749,0.0028611006864764847
Intel Capital,0.625,0.00019361121334805545,4,4,5,0.00030057108506161706,5.7010880892677396e-05
2010 Winter Olympics,0.875,0.00021233955265980174,4,4,5,0.00030057108506161706,5.558077954470794e-05
Extraterritorial jurisdiction,1.0,8.012820512820513e-05,1,4,4,0.00030057108506161706,6.071608242388658e-05
List of rich Internet application frameworks,0.55,0.002179639971930801,5,3,5,0.0006011421701232341,6.854826989843286e-05
High tech,0.6653846153846154,0.0005997980381399746,65,4,5,0.0027051397655545534,0.0002350552391963219
"Armonk, New York",0.4166666666666667,0.00011313968173268109,12,4,5,0.00030057108506161706,7.195773786161763e-05
Purely functional programming,0.453125,5.011154278365738e-05,16,4,5,0.0006011421701232341,7.101214984058446e-05
Two Prudential Plaza,0.5,5.1364234056541745e-05,2,4,5,0.0006011421701232341,6.784026468529522e-05
Brian Krzanich,0.4375,5.852515853171634e-05,4,4,5,0.00030057108506161706,5.9714455407476674e-05
San Francisco Peninsula,0.4264705882352941,0.00011792659334752877,17,4,5,0.0015028554253080852,0.00016914426655752207
Television program,0.677536231884058,0.003277751771521711,69,4,5,0.01021941689209498,0.001172573125526272
Widget (GUI),0.84375,0.0004866699085589683,16,4,5,0.0015028554253080852,0.0001683740477729164
Madurese language,0.6875,0.00010849941173241062,4,4,5,0.0009017132551848512,0.0002092637059880952
Free software license,0.40625,0.0018205046986000742,28,4,5,0.0015028554253080852,0.0001315954329886843
Petabyte,0.6875,0.0008871415627544407,16,3,5,0.0009017132551848512,9.057958819671249e-05
CNN,0.6428571428571429,0.00042755647723596434,7,4,5,0.0021039975954313195,0.0001327377550436555
National Historic Landmark,0.7954545454545454,0.0004660829739087841,11,4,5,0.0012022843402464682,0.00012688331400523243
Heavy equipment,0.8181818181818182,0.00041069976267709205,11,4,5,0.00030057108506161706,0.00011488304409266849
Video game,0.6545608108108109,0.0020405195416975546,148,4,5,0.015028554253080853,0.0014296962227223718
Binary prefix,0.6875,0.00019167847208582147,12,4,5,0.0015028554253080852,0.0001490598164164995
XML schema,0.41847826086956524,0.0005328963646772715,23,4,5,0.0006011421701232341,8.461353635549695e-05
Solution stack,0.5138888888888888,0.0038685079713082623,18,3,5,0.0006011421701232341,6.991758689069301e-05
Chengdu,0.8125,4.145304888703401e-05,8,4,5,0.00030057108506161706,6.05894629638172e-05
GNU Affero General Public License,0.5714285714285714,0.005140643587613285,7,3,5,0.0006011421701232341,7.174805156338556e-05
20/20 (U.S. TV series),0.28125,0.0033584599556821778,4,3,5,0.0012022843402464682,0.00011449997009428167
Stefano Pessina,0.3125,0.0006176549145299145,4,4,5,0.0006011421701232341,7.311945536541068e-05
Xen,0.4,0.0010396464546516,5,3,5,0.0006011421701232341,6.794064283311784e-05
Node (computer science),0.7980769230769231,0.007178929124523242,39,4,5,0.0018034265103697023,0.00019567705404685613
Jeff Zucker,0.8,0.0016223797403509502,5,3,5,0.0006011421701232341,7.820577558342255e-05
Mathematical logic,0.8088235294117647,0.0005979295716045215,17,4,5,0.0030057108506161704,0.0006440520596719166
Soybean,1.0,7.915469652081048e-05,5,4,5,0.0006011421701232341,6.866706848491876e-05
Canada–United States border,0.6979166666666666,0.0019344384197267255,24,3,5,0.0021039975954313195,0.0004715589659876128
Joint venture,0.6111111111111112,0.00013137964618227776,9,4,5,0.0012022843402464682,8.221936236534714e-05
Union (American Civil War),0.8125,0.0001179076353317988,12,4,5,0.0021039975954313195,0.00034125119449959855
Building automation,0.8125,0.0001811836382006348,8,4,5,0.0012022843402464682,0.0002036814207580311
Data access,1.0,4.192719693664873e-05,2,4,5,0.00030057108506161706,5.5171965362736056e-05
Canada,0.7904040404040404,0.0017083586304548926,99,4,5,0.014427412082957619,0.00195928777301426
Parameter (computer programming),0.7794117647058824,0.0008724839009059805,34,4,5,0.0021039975954313195,0.00011727005457735587
Universal Studios,0.34523809523809523,0.0002715587986231542,21,4,5,0.0015028554253080852,0.00010913847928966328
Graph database,0.5,0.0005414796935775957,6,4,5,0.0012022843402464682,9.630815565695971e-05
ESPN,0.49107142857142855,0.0003617813005748918,14,4,5,0.0015028554253080852,0.00011632336475354244
Red chip,0.8125,4.145304888703401e-05,8,4,5,0.00030057108506161706,6.05894629638172e-05
Crowdsourcing,0.5833333333333334,0.0003085513626131475,6,4,5,0.0012022843402464682,9.779824258773464e-05
Internationalized Resource Identifier,0.71875,0.00055290495092555,8,4,5,0.00030057108506161706,7.900846180198676e-05
Critical chain project management,0.5,0.0006471223522853958,3,4,5,0.00030057108506161706,6.464878787172531e-05
Affect (psychology),0.75,0.0007930637738330047,2,4,5,0.0006011421701232341,0.0002841134190339693
Software prototyping,0.375,0.0013955342902711326,4,4,5,0.0009017132551848512,0.00014414312758174495
Simultaneous substitution,0.2916666666666667,0.0001689172820125201,9,4,5,0.00030057108506161706,6.656711347226426e-05
Eric Schmidt,0.42857142857142855,9.472535719963148e-05,7,4,5,0.0006011421701232341,7.037940153388633e-05
Yahoo! View,0.35714285714285715,7.88386254893432e-05,7,4,5,0.0009017132551848512,8.842076325287735e-05
List of free and open-source software packages,0.275,0.0008015198072771137,15,4,5,0.00030057108506161706,7.671030502163783e-05
Memory address,0.7934782608695652,0.0027800529229376554,23,3,5,0.0036068530207394047,0.00026682986603640405
Barack Obama Presidential Center,0.3055555555555556,0.00011387620314224863,9,4,5,0.0009017132551848512,8.365317249216987e-05
JScript,0.4963235294117647,0.000392255520425977,34,4,5,0.0009017132551848512,7.040637245400065e-05
Google Voice,0.5,8.073261315061467e-05,3,4,5,0.00030057108506161706,5.893504659733041e-05
American Mathematical Society,0.4166666666666667,0.0004348215886677426,3,4,5,0.00030057108506161706,6.220014254349627e-05
Malnutrition in India,0.5,1.1690572331304597e-05,4,4,5,0.00030057108506161706,7.993068368877161e-05
ITunes,0.4431818181818182,8.801021254967863e-05,22,4,5,0.0027051397655545534,0.00015823689849943693
AT&T Mobility,0.5416666666666666,0.0003176425123501679,6,4,5,0.0009017132551848512,8.046124717499294e-05
Spooling,0.75,0.0003114347275531486,8,4,5,0.00030057108506161706,5.552646030686035e-05
English language,0.7708333333333334,0.0006826745095636131,36,4,5,0.0069131349564171924,0.0021271816667389268
Wolfram Alpha,1.0,0.038461538461538464,1,2,2,0.0009017132551848512,7.628335274953683e-05
Access time,0.8,6.431615339964809e-05,5,4,5,0.0009017132551848512,0.00010442772606549662
Intel XDK,0.5,0.0016873374210330731,3,3,5,0.00030057108506161706,5.5823544598268273e-05
Interbrand,0.7142857142857143,4.50501494143978e-05,14,4,5,0.0006011421701232341,9.82800728342724e-05
Amy Robach,0.25,0.00011870845204178537,1,4,4,0.00030057108506161706,5.9741357272485924e-05
Talk show,0.65,0.0008838573166058546,5,4,5,0.0012022843402464682,0.00010660484322456623
Alaska,0.5,0.0004384886174669636,47,4,5,0.0036068530207394047,0.0009308102813147664
Type theory,0.7666666666666667,0.0001249940472263996,15,4,5,0.0012022843402464682,9.62593050228478e-05
Report,1.0,0.0003339836492010405,2,4,5,0.0006011421701232341,7.262806154766936e-05
Satellite imagery,0.25,3.1591022537197046e-05,3,4,5,0.00030057108506161706,6.188005687954789e-05
Sam Donaldson,1.0,0.0008012820512820513,1,4,4,0.00030057108506161706,7.109960023113834e-05
Dutch language,0.5972222222222222,0.00025225983180593605,18,4,5,0.0024045686804929365,0.0004928818748343456
MP3 player,0.7954545454545454,0.00017593773063191842,22,4,5,0.0018034265103697023,0.00026149434171301306
Technical computing,0.4166666666666667,0.0003720638336022952,3,4,5,0.00030057108506161706,6.295407900324436e-05
Class (computer programming),0.6770833333333334,0.002458610723106297,120,4,5,0.0066125638713555755,0.0005341280156990952
A&E Networks,0.25,0.00015567765567765568,3,4,5,0.0006011421701232341,9.825698851332443e-05
NBC Nightly News,0.25,0.0003205128205128205,1,4,4,0.00030057108506161706,6.960139772065877e-05
Flying buttress,0.5,4.1091387245233394e-05,1,4,4,0.00030057108506161706,5.3940896998181714e-05
Mozilla Foundation,0.4642857142857143,0.00039805643967925946,21,4,5,0.0027051397655545534,0.0001410416069605442
H.264/MPEG-4 AVC,0.375,4.048071584439678e-05,6,4,5,0.0006011421701232341,6.481858539637953e-05
Nottingham,0.375,0.0004507211538461538,2,4,5,0.00030057108506161706,5.9423450633972266e-05
Google Cardboard,0.25,0.00012109891972592201,3,4,5,0.00030057108506161706,6.212461580787707e-05
Weybridge,0.375,0.0004507211538461538,2,4,5,0.00030057108506161706,5.9423450633972266e-05
ASCII,0.8846153846153846,0.00046083801848923665,26,4,5,0.0024045686804929365,0.00028281350560739425
Local loop,1.0,0.00010969932844932844,3,4,5,0.0009017132551848512,9.4207909460609e-05
Social media,0.7569444444444444,0.0007894186996464692,36,4,5,0.00510970844604749,0.00038571735517546987
Peer production,0.625,0.0003406958057581593,8,4,5,0.0006011421701232341,8.291496225415598e-05
Public transport,0.625,6.694170127022873e-05,4,4,5,0.0006011421701232341,8.847176582154751e-05
Entscheidungsproblem,0.6724137931034483,0.0004163049897376889,29,4,5,0.0006011421701232341,0.0003338388752127227
Interface description language,0.4166666666666667,0.0004154795821462488,3,4,5,0.0006011421701232341,8.025769043467754e-05
Royalty-free,0.8333333333333334,0.0004221939259855891,12,4,5,0.0018034265103697023,0.00011064596461714394
International Safe Harbor Privacy Principles,0.55,4.848468319587409e-05,10,4,5,0.00030057108506161706,5.53321477310276e-05
Internet Low Bitrate Codec,0.5,0.00012542343134448397,7,4,5,0.0006011421701232341,8.63289309116277e-05
Collaborative consumption,0.625,0.0002543497317744809,4,4,5,0.0006011421701232341,6.47097652125327e-05
ECMAScript,0.39090909090909093,0.0019695020360784438,55,3,5,0.0021039975954313195,0.00011340224841787158
ThinkPad,0.4125,0.00015459273061971512,20,4,5,0.0006011421701232341,8.131955666737855e-05
Directive (programming),1.0,0.038461538461538464,1,2,2,0.00030057108506161706,5.3584419518908775e-05
Jane Stanford,0.42857142857142855,3.453890430711867e-05,7,4,5,0.0009017132551848512,8.77645297657367e-05
Contiguous United States,0.7888888888888889,0.0006101344098102184,45,4,5,0.0033062819356777877,0.0005144355648898554
Morpheme,0.8035714285714286,0.00044538970733819537,14,4,5,0.0018034265103697023,0.0007496537658445812
Latin,0.86328125,0.0026514090480999563,64,4,5,0.013525698827772768,0.004608753347538924
"Joliet, Illinois",0.6666666666666666,0.000497638326585695,3,4,5,0.00030057108506161706,8.806849542903716e-05
Google Street View,0.25,3.1591022537197046e-05,3,4,5,0.00030057108506161706,6.188005687954789e-05
Priceminister,0.625,7.744448533922218e-05,4,4,5,0.00030057108506161706,5.848598735209961e-05
Pixel (smartphone),0.35,0.0007484611606777763,15,3,5,0.0009017132551848512,8.265542291864322e-05
List of tallest buildings in Philadelphia,0.45,0.00011060184671295782,5,4,5,0.0009017132551848512,8.761774223196666e-05
Swing state,0.6428571428571429,9.885170654475847e-05,7,4,5,0.0006011421701232341,7.882726495238925e-05
Computer memory,0.6241197183098591,0.0033680612514173894,142,4,5,0.009017132551848512,0.0015100023293820057
Internet service provider,0.6132075471698113,0.002483637022551807,53,3,5,0.006011421701232341,0.00043451490368244175
Equation,0.9375,0.002536872485028243,8,3,5,0.0021039975954313195,0.00016241965686306632
Horizontal position representation,0.9166666666666666,0.00017930466950064798,6,4,5,0.0006011421701232341,0.00033928984875911117
Levi's Stadium,0.175,8.638124231769717e-05,5,4,5,0.0012022843402464682,0.00010338618793518523
Comparison between U.S. states and countries by GDP (nominal),0.8571428571428571,2.5229763691998944e-05,7,4,5,0.00030057108506161706,7.741029010182385e-05
Therac-25,1.0,0.00034340659340659343,1,4,4,0.00030057108506161706,6.483427397372532e-05
Finland,0.6538461538461539,0.0003209268024393292,13,4,5,0.0024045686804929365,0.00023894596780339264
Low-level programming language,0.6557971014492754,0.0011176583779316097,69,4,5,0.0021039975954313195,0.0002003015197927696
Library (computing),0.6896551724137931,0.008724198967497106,174,3,5,0.009317703636910129,0.0006637331507291554
Apple I,0.4166666666666667,5.8955254184627374e-05,9,4,5,0.0012022843402464682,9.935418852486084e-05
Xbox,0.36217948717948717,0.00024109627502151055,39,4,5,0.0018034265103697023,0.00014229564050735914
Gospel music,0.6666666666666666,0.0003123583034722592,12,4,5,0.0012022843402464682,0.00016421163580806732
Broadband,0.5535714285714286,0.00024629021385281027,14,4,5,0.0027051397655545534,0.0001979573575507679
Elementary mathematics,0.75,0.00025568882239555314,4,4,5,0.0009017132551848512,0.00017862866624101528
Software testing,0.8970588235294118,0.039377620979702876,34,2,5,0.0021039975954313195,0.00034019325575511975
Write-ahead logging,0.7,0.0002639810332118025,5,4,5,0.00030057108506161706,5.796621826065563e-05
HP Inc.,0.65625,0.0010529221336077524,8,3,5,0.0012022843402464682,0.00011807549501916937
Backus–Naur form,0.825,0.00011950665945721737,20,4,5,0.0012022843402464682,8.898483860642631e-05
Punched tape,0.8,0.00034705890597790166,35,4,5,0.0024045686804929365,0.0003715117311585294
Internet access,0.6824324324324325,0.00046536809588369776,37,4,5,0.003907424105801022,0.0007216453744799473
Communication,0.8923076923076924,0.001589766879303959,65,4,5,0.0066125638713555755,0.002100571881389511
Seznam.cz,0.5,2.4219783945184403e-05,3,4,5,0.00030057108506161706,5.616427119023806e-05
Flash animation,0.39285714285714285,0.00013368892907693553,7,4,5,0.0006011421701232341,0.00011425508316487871
Conceptual schema,0.6,0.00018166247332914,5,4,5,0.00030057108506161706,5.705607393646415e-05
Information retrieval,0.8,0.000836348985064637,10,4,5,0.0012022843402464682,0.00010041357827017137
Inline expansion,0.5357142857142857,0.0001204927477810773,7,4,5,0.0009017132551848512,7.345565361562004e-05
Google Search,0.33125,0.0008172773160355487,20,3,5,0.0024045686804929365,0.00017414026315657288
Display advertising,1.0,6.627279114517278e-05,4,4,5,0.0006011421701232341,9.17927778736438e-05
Comprehensive examination,0.9,1.9225802025191804e-05,5,4,5,0.0006011421701232341,6.844269811702528e-05
Border,0.6666666666666666,7.141813552069963e-05,3,4,5,0.0006011421701232341,8.043703121379792e-05
Curl (programming language),0.8636363636363636,0.00013871324943319312,11,4,5,0.00030057108506161706,5.390286951133832e-05
Semantics of logic,0.75,0.00030281543860087405,4,4,5,0.0006011421701232341,9.950195403660358e-05
Internet of things,0.75,0.00019811195244566078,20,4,5,0.0018034265103697023,0.00013468232161063283
Constitution,0.8152173913043478,0.0007828672346478065,46,4,5,0.0030057108506161704,0.0012485118383300216
HUD (video gaming),0.875,0.0003344894138847368,12,4,5,0.00030057108506161706,0.00011673939039662029
Use case,1.0,0.0016722408026755853,1,3,3,0.0015028554253080852,0.0001531107986795352
Lao kip,0.9444444444444444,0.00011723261045884552,18,4,5,0.004809137360985873,0.00010292869506151938
Computer multitasking,0.6982758620689655,0.0005606471218665273,29,4,5,0.0030057108506161704,0.000263090930192218
Machine-readable medium,0.4444444444444444,0.00022386132296442577,9,4,5,0.0009017132551848512,0.0002877755741217343
Nielsen ratings,0.375,0.0003967094422934879,4,4,5,0.0009017132551848512,8.811980902579171e-05
Internet Explorer,0.5017006802721088,0.0018720209182207838,147,4,5,0.00510970844604749,0.00031570553979352124
Entrepreneurship,0.6607142857142857,0.0006890514002074546,56,4,5,0.004809137360985873,0.0005356661261484702
Intel 80286,0.6590909090909091,6.470226523375127e-05,11,4,5,0.0012022843402464682,9.147361090460534e-05
Image retrieval,0.5,2.4219783945184403e-05,3,4,5,0.00030057108506161706,5.616427119023806e-05
Software widget,0.6896551724137931,0.001738109850077372,29,3,5,0.0006011421701232341,6.728139287743478e-05
Cambodian riel,0.9444444444444444,0.00011723261045884553,18,4,5,0.004809137360985873,0.00010292869506151938
Hewlett-Packard,0.6064814814814815,0.0005295263481114213,27,4,5,0.0030057108506161704,0.0003470460317644023
Universal Windows Platform,1.0,4.192719693664873e-05,2,4,5,0.00030057108506161706,5.5171965362736056e-05
Public domain in the United States,1.0,0.0002403846153846154,1,4,4,0.00030057108506161706,7.842267913208301e-05
Lightning Memory-Mapped Database,0.7,0.0002639810332118025,5,4,5,0.00030057108506161706,5.796621826065563e-05
Theoretical linguistics,0.71875,0.0003977526380288092,8,4,5,0.0015028554253080852,0.000547042365812559
John Logie Baird,0.8571428571428571,0.0001290997014681225,7,4,5,0.00030057108506161706,0.000126486350845761
Eponym,1.0,4.3796782927217705e-05,3,4,5,0.0006011421701232341,6.873764809042314e-05
List of stock exchanges,0.8,0.0018577469414189222,30,4,5,0.0024045686804929365,0.0005589606272520213
Hong Kong,0.8269230769230769,0.0005265487321132946,26,4,5,0.004508566275924256,0.000516331338806017
Advanced Micro Devices,0.5384615384615384,0.0013611258046599569,52,3,5,0.004207995190862639,0.00023738779076291802
Shanghai,0.71875,8.225653331176754e-05,16,4,5,0.0018034265103697023,0.00018279443717083134
Larry Page,0.3064516129032258,0.0009227842665288556,31,3,5,0.0024045686804929365,0.00013783563834361272
Mission Santa Clara de Asís,0.20833333333333334,5.593625994963788e-05,3,4,5,0.0006011421701232341,6.514172212959164e-05
Instruction,0.8548387096774194,0.0006257038853565307,31,4,5,0.00030057108506161706,0.00022646527101557963
Alphabet (formal languages),0.48333333333333334,0.0004192847794272123,15,4,5,0.0012022843402464682,0.00020845998409076285
Americas,0.7045454545454546,0.0012055528045032823,11,4,5,0.0027051397655545534,0.0014101263915955143
Web banner,0.5,5.5891809104271704e-05,3,4,5,0.00030057108506161706,7.844169984268985e-05
Cisco Systems,0.53,0.0017306363530498136,25,3,5,0.0033062819356777877,0.00027040978527412637
Disk storage,0.8103448275862069,0.00022403903139954766,29,4,5,0.0021039975954313195,0.00023818863828713684
Mughal Empire,0.8571428571428571,2.0675031076528894e-05,7,4,5,0.0012022843402464682,0.00020930346177310243
Eastern Time Zone,0.5357142857142857,0.001308464859268953,7,4,5,0.0021039975954313195,0.00014905086781050287
Source-to-source compiler,0.4375,0.0005500827876245114,24,4,5,0.0015028554253080852,0.00014961246783027005
Article element (HTML5),0.42857142857142855,0.0003447313273545643,7,4,5,0.00030057108506161706,6.270915828576188e-05
Queue (abstract data type),0.625,0.0002349780567560595,9,4,5,0.0009017132551848512,7.716233960965301e-05
Yahoo!,0.41517857142857145,0.001656101214810317,28,3,5,0.006011421701232341,0.00039373696055514367
30 Rockefeller Plaza,0.5961538461538461,0.0017915208718739981,13,3,5,0.0009017132551848512,8.0386993026816e-05
Valentine's Day,0.5,9.083359285788436e-05,2,4,5,0.00030057108506161706,5.437026595768071e-05
Vector graphics editor,1.0,5.5891809104271704e-05,3,4,5,0.00030057108506161706,6.713695639634263e-05
Owned-and-operated station,0.5129310344827587,0.0020211127309000196,29,3,5,0.0036068530207394047,0.00017717045946660307
Psycholinguistics,0.75,0.00025375721779761725,13,4,5,0.0009017132551848512,0.00044814744786539394
Web content development,0.8333333333333334,0.00020589370272059985,9,4,5,0.00030057108506161706,5.895493182574893e-05
Yukihiro Matsumoto,0.4,0.0002665231412371001,5,4,5,0.00030057108506161706,6.283153282366337e-05
Corporate group,0.5789473684210527,0.0004649254340904382,19,4,5,0.0012022843402464682,0.000384662865371024
WebEx,0.35,7.404626872330221e-05,5,4,5,0.00030057108506161706,6.168221816201746e-05
Object database,0.7857142857142857,0.00036727523389412225,7,4,5,0.0009017132551848512,8.145137901443151e-05
ALGOL 60,0.8461538461538461,8.353216158473446e-05,13,4,5,0.0012022843402464682,0.00013513460030528286
Web 2.0,0.703125,0.0003362958126369058,16,4,5,0.0018034265103697023,0.00016900367284156673
Kingdom of England,0.7321428571428571,0.00012940203270461,14,4,5,0.0024045686804929365,0.0005145646102444454
Uniform Resource Locator,0.7059659090909091,0.0022870254406313615,88,4,5,0.0030057108506161704,0.00023520441964236844
Nexus 6,0.22916666666666666,3.9724547495333156e-05,6,4,5,0.0012022843402464682,7.336196584282562e-05
IBM,0.6919191919191919,0.005397858002691494,99,3,5,0.013826269912834385,0.0009974073427105748
Blue pencil (editing),0.75,0.0003544183434753622,17,4,5,0.00030057108506161706,7.705951710572251e-05
Traffic light,0.8636363636363636,0.000158930737838936,11,4,5,0.0006011421701232341,0.00011537741275604338
Nexus 9,0.21875,3.4291181316352944e-05,4,4,5,0.0006011421701232341,6.441580685169986e-05
Application layer,0.8586956521739131,0.0005804112737220259,23,4,5,0.0018034265103697023,0.00016080466000745802
Reference (computer science),0.640625,0.0030470009250923085,16,3,5,0.0036068530207394047,0.00020460348426287208
File system,0.6979166666666666,0.0019076865142833937,108,4,5,0.0033062819356777877,0.0003743611714990797
International scientific vocabulary,0.85,0.00033512919935707673,10,4,5,0.00030057108506161706,0.00010751755815211266
Binary-to-text encoding,0.9,0.00017427911335474362,5,4,5,0.00030057108506161706,6.605710212599787e-05
General Agreement on Tariffs and Trade,0.8333333333333334,0.00011351495726495727,3,4,5,0.0009017132551848512,0.00040941705059792654
Content negotiation,0.625,0.00035013443766062393,8,4,5,0.00030057108506161706,5.8345663492139896e-05
Graphic design,0.5367647058823529,0.000669348712569215,34,4,5,0.0027051397655545534,0.00018812716025139333
Vevo,0.39285714285714285,4.1574056524979486e-05,7,4,5,0.0009017132551848512,7.130514706373856e-05
Hardware virtualization,0.7916666666666666,0.0003361598065723993,12,4,5,0.0015028554253080852,0.00012159655919058505
Learning curve,0.875,0.0003344894138847368,12,4,5,0.00030057108506161706,0.00011673939039662029
VIA Technologies,0.6875,7.548425025143647e-05,12,4,5,0.0009017132551848512,7.753568560320536e-05
Turkish lira sign,0.9444444444444444,0.0001172326104588455,18,4,5,0.004809137360985873,0.00010292869506151938
Demographics of Indonesia,0.5,8.361204013377927e-05,1,4,4,0.00030057108506161706,6.618409841081817e-05
Rockefeller Center,0.6388888888888888,0.001940943071961879,18,3,5,0.0018034265103697023,0.00013993006935712418
Industry classification,1.0,7.26593518355532e-05,3,4,5,0.00030057108506161706,6.061143854409787e-05
Vector graphics,0.717948717948718,0.0003921968222271806,39,4,5,0.004809137360985873,0.0002864582559900622
Chassis,0.85,9.215723356543169e-05,10,4,5,0.00030057108506161706,8.629756078783361e-05
Perelman School of Medicine at the University of Pennsylvania,0.4166666666666667,4.0648651759762874e-05,3,4,5,0.00030057108506161706,6.348345446443337e-05
Stock exchange,0.7905405405405406,0.0035811062974515106,37,4,5,0.004207995190862639,0.0015103010243011103
Philosophy of language,0.8947368421052632,0.0006003109393195185,19,4,5,0.0015028554253080852,0.0007063922149820834
First-order logic,0.8,0.00038134416816927434,15,4,5,0.0015028554253080852,0.0002843733435255806
Family business,0.6607142857142857,0.00013890743067624585,14,4,5,0.0006011421701232341,6.855959462872449e-05
Television,0.6743119266055045,0.0018816342928037486,109,4,5,0.011722272317403064,0.0018569239539993289
Xenophobia,1.0,0.00010773540185304891,1,4,4,0.00030057108506161706,5.814949642989551e-05
Compiled language,0.6535714285714286,0.0006509147093470436,70,4,5,0.0018034265103697023,0.00014425494319408852
Standard library,0.6318181818181818,0.0020977438279785685,55,3,5,0.0015028554253080852,0.00012605444185860947
Data compression,0.8863636363636364,0.0005036600723642141,22,4,5,0.0027051397655545534,0.0006736770808496379
Linear algebra,0.78125,0.00023427783827044293,8,4,5,0.0015028554253080852,0.00011612287441016221
Mongolian tögrög,0.9444444444444444,0.00011723261045884552,18,4,5,0.004809137360985873,0.00010292869506151938
LatencyTOP,0.4,0.0010396464546516,5,3,5,0.00030057108506161706,6.202492560053112e-05
Central Intelligence Agency,0.85,0.0004936561702442397,10,4,5,0.0024045686804929365,0.0006182683143888372
Bracket,0.75,0.0035618130265714977,44,3,5,0.0012022843402464682,0.0001588716847909969
Java Database Connectivity,0.5865384615384616,0.0004768209587622519,26,4,5,0.0009017132551848512,0.00012772896401463696
Almanac,1.0,0.0002403846153846154,1,4,4,0.00030057108506161706,7.842267913208301e-05
Semantics (computer science),0.6287878787878788,0.0009563089216355633,33,4,5,0.0027051397655545534,0.00023371448077869923
Imperative programming,0.8055555555555556,0.003885128944046999,180,3,5,0.007213706041478809,0.0005583704306754892
Adobe Flash,0.5301724137931034,0.0023798811445462672,29,3,5,0.004508566275924256,0.0001603272838181206
Digital container format,0.5555555555555556,0.00016509380664961925,9,4,5,0.0012022843402464682,8.725927341960617e-05
Disclaimer,0.6666666666666666,0.0007215007215007215,3,4,5,0.00030057108506161706,7.019113842756149e-05
Wiki,0.7388059701492538,0.004294119104060284,67,4,5,0.0024045686804929365,0.0003644487323707414
Mexico,0.5538461538461539,0.0007835817045681056,65,4,5,0.007213706041478809,0.001271317442457025
Forward compatibility,0.4166666666666667,0.0002836639855870625,3,4,5,0.0006011421701232341,9.723316254612136e-05
Dartmouth BASIC,0.4166666666666667,0.0001664622796385751,27,4,5,0.00030057108506161706,8.517769536762809e-05
RCA (trademark),0.375,0.00024098708309234622,2,4,5,0.00030057108506161706,6.743978994328662e-05
Technical standard,0.8461538461538461,0.0017088604582624583,52,4,5,0.004809137360985873,0.0007997099997407297
Linux,0.569300518134715,0.002962634637951806,193,4,5,0.013826269912834385,0.0005498015303102857
Systems development life cycle,0.75,0.0011655011655011655,2,4,5,0.00030057108506161706,9.758235059656995e-05
"Wichita, Kansas",0.45,8.321503682502333e-05,5,4,5,0.0006011421701232341,6.394146250927505e-05
Moral rights,0.42857142857142855,0.000537517948803115,7,4,5,0.00030057108506161706,0.00015230443363625318
Yukon,0.625,8.000333000333e-05,4,4,5,0.0009017132551848512,0.00019766583555098352
Chemical formula,0.875,0.00020032051282051281,4,4,5,0.0015028554253080852,0.0006364805906799878
MathML,0.42857142857142855,0.0003447313273545643,7,4,5,0.00030057108506161706,6.270915828576188e-05
Integer (computer science),0.7083333333333334,0.000547917943213056,18,4,5,0.0015028554253080852,0.00029418301815791517
